"user_id","company","title","industry","location","description","startdate","enddate"
"3131953953314920326","--","Project Manager & Key Account Manager","","Tokyo\, Japan","Project Management and coordination of the construction of industrial Photovoltaic Power Plants: planning and definition of scope\, contract and terms negotiation\, activity planning and sequencing\, resource preparation\, schedule creation and follow-up\, project monitoring\, cost controlling\, documentation\, reporting to clients and management\, leading site managers\, business partnering\, working with vendors\, project initial preparation\, quality control\, health and safety preparation and fulfilment\, strategy definition and client communications. Project Manager of EPC and subcontracting projects. As Key Account Manager: study and preparation of quotations\, leading interface between main customers and technical and commercial divisions.","2016-09-01","2018-07-01"
"6710601377509838197",".","Ingeniero Industrial","","Gijon y alrededores\, Spain","","2017-06-01",""
"-4692436154229175958",".","IT Services","","Nicosia","","2008-02-01",""
"-753243153408257764","-","Efterlønner","","","","2019-01-01",""
"-2491418361203648920","-","Private tutor","","Barcelona and Zurich\, United Arab Emirates","Wide experience in private tutoring in Maths\, Pyhsiks and Chemistry in different countries and languages.","2012-01-01","2018-01-01"
"4563156846015648272","-","Child minder","","Greatham\, United Kingdom","Cared for 2 children in with special needs in Autistic spectrum\, one was non verbal\, other was with Asperger Syndrome. Third child cared for and supported around other children\, when other family meme era present. Meals\, hygiene\, arts and crafts\, sports activities included. Non aggressive\, distraction from frustration situations used. Accompanied/ chaperoned to health appointments to support immediate family who were in charge at that time.","2009-05-01","2019-07-01"
"5883989518567365344","----","Retraité","","","","2011-03-01",""
"-4947527750165617811","-","Architect","","","","2020-07-01",""
"-3091845229591125934","","Senior Manager","","","","2019-06-01",""
"-5595975762425847306","-","Freelance PR and Communications Manager","","Berlin\, Germany","","2016-08-01","2017-06-01"
"6595754463985488460","---","---","","","","",""
"-1016173167321778010",".","Retired (Again)","","","","2020-01-01",""
"-5509074768568842558","-","Travelling (Career Break)","","","","2019-02-01","2019-06-01"
"8389837976162321321","-","Human Resources","","","","",""
"-7355829514127591270","---","Curator / Speaker / Moderator","","","___\"Information Superpower\" (2019) co-curation of the main exhibition of the Graphic Matters festival in Breda (NL) about infographics and data visualization with Dennis Elbers. https://graphicmatters.nl/en/agenda/information-superpower ___EDCH (2015/16/17/18/19) I contribute to this Munich based conference about editorial design and visual storytelling on a regular basis. My role moved from being a speaker to being the curator and moderator for their dataviz\, infographic and photography sessions. This involves international scouting of high-profile speakers and talents as well as moderation on stage. ___\"Resolute\" (2014/15) co-curation of an exhibition on how graphic designers take a stance on social and political issues\, together with Dennis Elbers for the MOTI museum in Breda during the Breda Design Festival (www.graphicdesignfestival.nl/en/programma/resolute-design-changes/) - also traveled to Luxembourg (http://www.casino-luxembourg.lu/en/Exhibitions/Resolute-Design-Changes) ___„The future is stupid“ (2012) exhibition concept\, curation and design\, concept and moderation of one-day conference commissioned by the Lodz Design Festival with contributions by Jerszy Seymour\, Mathieu Lehanneur\, unfold\, Massoud Hassani\, the Cola Life project\, etsy and others. (www.lodzdesign.com/2012/en/exhibitions/mainprogramme/the-future-is-stupid/) ___„Small Stories Bigger Picture“ (2012) co-curation of an exhibition on visual storytelling together with Dennis Elbers for the MOTI museum in Breda during the Breda Design Festival (www.graphicdesignfestival.nl/en/programma/small-stories-bigger-picture/)\, also traveled to France\, Serbia and Poland ___„sneakers etc“ (2002) co-curation and production of 800 sqm exhibition on the cultural impact of sports shoes at co-op gallery in Berlin\, ___„filesharing | showroom“ (2001- 2004) series of solo-exhibitions with upcoming illustrators and graphic designers at a project space in Berlin.","2015-01-01","2015-01-01"
"-7491839780252997804","-","Book Author","","Dusseldorf und Umgebung\, Germany","An dich\, der du dein Leben zum Besseren verändern möchtest. Du wirst lernen\, konsequent deine Ziele zu verfolgen und sie auch zu erreichen. Und außerdem\, zu einem erfüllten Dasein hier auf Erden geführt werden. Du erfährst das notwendige Wissen dazu und lernst die besonderen Fähigkeiten kennen\, welche du dafür benötigst. Du lernst\, diese bestimmte innere Einstellung kennen\, welche dir hilfreich sein wird\, um herausragende Ergebnisse dauerhaft zu erzielen. Universelle Wahrheiten und tiefgründige Erkenntnisse\, von ausgezeichneter und hochwertiger Qualität\, werden dich dann alles\, aus einem anderen Blickwinkel betrachten lassen. Durch eine\, daraus folgende\, aufmerksame Beobachtungserhöhung zur Wahrnehmungsbildung\, wirst du eine Bewusstseinsveränderung und eine Bewusstseinserweiterung durchleben\, welche dich dazu befähigen wird\, als dein eigener Schöpfer\, deine eigene Realität\, in welcher du leben willst\, dir selbst zu erschaffen. Denke immer daran\, du bist ein wertvoller Mensch und du hast das Beste\, was das Leben zu bieten hat\, dir verdient. Ein Freund\, Elias","2018-07-01",""
"757705777892186896","--","-","","","","2005-06-01",""
"2247355515830248593","---","--","","","","",""
"-1828618372504451877","- -","-","","","","",""
"-3846878177489937985",".",".","","","","1990-01-01",""
"2357894495684981061","_","UI and Visual Designer - Freelance","","","Infinity Softworks\, Pazook Inc.\, Intersection for the Arts\, & Flying Colors: • Improved usability and overall aesthetic of information-heavy web sites • Designed identity\, icons\, visual elements\, interaction and flow of web site • Envisioned and art directed creative story telling from start to finish • Worked in an array of environments including start-ups\, political campaign marketing office\, and a liberal community oriented arts center","2006-09-01","2009-10-01"
"1102401063045158573","-","Maternity leave","","","","2018-04-01","2018-12-01"
"-1010891303489327061",".","Facilities Manager","","","","2020-03-01",""
"4908339821769721676",".","Sabbatical","","Berlin Area\, Germany","","2014-01-01","2014-05-01"
"-102280359699504167","----","Büromitarbeiter","","","","",""
"-766763542052816154","*","En recherche d'opportunités professionnelles...","","","","",""
"-3473284998815057165","/","Autoentrepreneur","","Strasbourg\, France","","2016-01-01",""
"2043806586790933804","`","`","","","","",""
"6603096355318957514","-","Консультант","","Kiev\, Ukraine","Проведение мероприятий в рамках решения ситуаций конфиденциального характера физическим/юридическим лицам.","2013-04-01","2016-04-01"
"-7302361207628000950","-","Looking for job","","","","2018-01-01","2018-01-01"
"8289540850855648315",".","Restaurant General Manager","","","∙Excellent communication and listening skills ∙Passionate about the food industry. ∙Multi lingual\, including English\, Italian and Spanish. Knowledge of French. ∙I like to build-up a strong loyalty from my customers to enable me to create strong repeat business for my employers. ∙Team Building; I like to share my enthusiasm with staff members in orders to create a strong work ethic ∙I am always conscious of the need to achieve financial targets to ensure profitability.","",""
"-8674884846564224874","...","Freelancer - Communications Specialist","","Paris\, France","As a communications specialist\, I support - Innovative smaller companies determine their communications strategy\, defining with their leaders the right messaging\, actions and expectations in alignment with their business objectives. Positioned as an externalized communications manager\, I offer services ranging from corporate and product communications\, public relations management\, crisis communications and preparedness\, media training\, support to PR and digital agency selection and management\, traditional and digital content development\, influencer marketing\, social media approach to public affairs strategy; - PR agencies in their business and media outreach. Positioned as an external flexible resource\, my offer includes ad hoc support on pitches\, translations\, content development and training on client management; - Investors in their analysis of communications potential and funding of start-ups they may invest in. As a consultant\, I analyze the communications needs\, advise on messaging and determine the necessary communications budget.","2017-09-01","2018-09-01"
"3517478523276992242",".","Mechanical Engineer","","","","",""
"-8215600024507898961","-","Au-pair Tätigkeit","","Basel\, Switzerland","","2016-09-01","2018-06-01"
"222180953639494719","—","Nanny Reino Unido","","Cambridge\, United Kingdom","","2017-09-01","2018-03-01"
"-8041291218500046389","","Technician","","","","2020-01-01",""
